atom_id,rule_type,legal_level,article_reference,who,how,when,what,content_original,is_ambiguous,review_reason,source_document,specific_clause,business_categories,related_scenarios,parameters,where,reconstructed_text,bert_similarity_score
YZ-GEN-OBL-01789,OBL_MANDATORY,L3_DEPT_RULE,第十六条,金融资产管理公司、财务公司、金融租赁公司、汽车金融公司、货币经纪公司、保险资产管理公司以及中国人民银行确定的其他金融机构,核对证件、登记身份基本信息、留存证件复印件或影印件,与客户签订金融业务合同时,客户的有效身份证件或者其他身份证明文件；客户身份基本信息,金融资产管理公司、财务公司、金融租赁公司、汽车金融公司、货币经纪公司、保险资产管理公司以及中国人民银行确定的其他金融机构在与客户签订金融业务合同时，应当核对客户的有效身份证件或者其他身份证明文件，登记客户身份基本信息，并留存有效身份证件或者其他身份证明文件的复印件或者影印件。,True,MISSING_PARAM,金融机构客户身份识别和客户身份资料及交易记录保存管理办法,,"['综合金融业务', '反洗钱', '客户身份识别']","['金融合同签订', '新开户身份核验']",,各类金融业务签约环节（含线上/线下）,金融资产管理公司、财务公司、金融租赁公司、汽车金融公司、货币经纪公司、保险资产管理公司以及中国人民银行确定的其他金融机构 与客户签订金融业务合同时 各类金融业务签约环节（含线上/线下） 核对证件、登记身份基本信息、留存证件复印件或影印件 客户的有效身份证件或者其他身份证明文件；客户身份基本信息,0.9472097158432007
YZ-GEN-OBL-01790,OBL_MANDATORY,L3_DEPT_RULE,第十七条,金融机构,实行严格的身份认证措施，采取相应技术保障手段，强化内部管理程序,利用电话、网络、自动柜员机及其他非柜台方式提供服务时,客户身份,金融机构利用电话、网络、自动柜员机以及其他方式为客户提供非柜台方式的服务时，应实行严格的身份认证措施，采取相应的技术保障手段，强化内部管理程序，识别客户身份。,True,AMBIGUOUS_TEXT,金融机构客户身份识别和客户身份资料及交易记录保存管理办法,,"['反洗钱', '客户身份识别']",['非柜台服务身份认证'],,非柜台服务渠道（含电话/网络/ATM等）,金融机构 利用电话、网络、自动柜员机及其他非柜台方式提供服务时 非柜台服务渠道（含电话/网络/ATM等） 实行严格的身份认证措施，采取相应技术保障手段，强化内部管理程序 客户身份,0.9673458337783813
YZ-GEN-OBL-01791,OBL_MANDATORY,L3_DEPT_RULE,第十八条第一句,金融机构,依据客户特点、账户属性，并综合考虑地域、业务、行业、是否为外国政要等因素进行划分,持续开展客户尽职调查过程中,客户或账户的风险等级,金融机构应按照客户的特点或者账户的属性，并考虑地域、业务、行业、客户是否为外国政要等因素，划分风险等级，并在持续关注的基础上，适时调整风险等级。,False,NONE,金融机构客户身份识别和客户身份资料及交易记录保存管理办法,,"['反洗钱', '客户身份识别', '风险评级']",['客户风险等级划分'],,客户/账户全生命周期管理,金融机构 持续开展客户尽职调查过程中 客户/账户全生命周期管理 依据客户特点、账户属性，并综合考虑地域、业务、行业、是否为外国政要等因素进行划分 客户或账户的风险等级,0.9243305921554565
YZ-GEN-OBL-01792,OBL_MANDATORY,L3_DEPT_RULE,第十八条第二句前半段,金融机构,应高于来自其他国家（地区）的同等条件客户,划分客户风险等级时,客户风险等级,在同等条件下，来自于反洗钱、反恐怖融资监管薄弱国家（地区）客户的风险等级应高于来自于其他国家（地区）的客户。,True,AMBIGUOUS_TEXT,金融机构客户身份识别和客户身份资料及交易记录保存管理办法,,"['反洗钱', '风险评级']",['跨境客户风险评估'],,对来自反洗钱、反恐怖融资监管薄弱国家（地区）的客户,金融机构 划分客户风险等级时 对来自反洗钱、反恐怖融资监管薄弱国家（地区）的客户 应高于来自其他国家（地区）的同等条件客户 客户风险等级,0.9386047124862671
YZ-GEN-OBL-01793,OBL_ONGOING,L3_DEPT_RULE,第十八条第三句,金融机构,根据客户或账户风险等级定期审核；对高风险客户审核应严于低风险客户,持续关注客户风险状况期间,客户基本信息,金融机构应当根据客户或者账户的风险等级，定期审核本金融机构保存的客户基本信息，对风险等级较高客户或者账户的审核应严于对风险等级较低客户或者账户的审核。,True,AMBIGUOUS_TEXT,金融机构客户身份识别和客户身份资料及交易记录保存管理办法,,"['反洗钱', '客户身份识别', '风险评级']",['客户信息定期审核'],,客户基本信息保存系统,金融机构 持续关注客户风险状况期间 客户基本信息保存系统 根据客户或账户风险等级定期审核；对高风险客户审核应严于低风险客户 客户基本信息,0.8918984532356262
YZ-GEN-VAL-01794,VAL_THRESHOLD,L3_DEPT_RULE,第十八条第四句,金融机构,至少每半年进行一次,对风险等级最高的客户或账户,客户基本信息审核频次,对本金融机构风险等级最高的客户或者账户，至少每半年进行一次审核。,False,NONE,金融机构客户身份识别和客户身份资料及交易记录保存管理办法,,"['反洗钱', '客户身份识别', '风险评级']",['高风险客户审核频率'],,客户信息维护流程中,金融机构 对风险等级最高的客户或账户 客户信息维护流程中 至少每半年进行一次 客户基本信息审核频次,0.8911402225494385
YZ-GEN-RPT-01795,RPT_DISCLOSURE,L3_DEPT_RULE,第十八条第五句,金融机构,报送,制定或修订风险划分标准后,客户风险划分标准,金融机构的风险划分标准应报送中国人民银行。,False,NONE,金融机构客户身份识别和客户身份资料及交易记录保存管理办法,,"['反洗钱', '合规管理']",['风险划分标准报备'],,向中国人民银行报送系统,金融机构 制定或修订风险划分标准后 向中国人民银行报送系统 报送 客户风险划分标准,0.8294534683227539
YZ-GEN-OBL-01796,OBL_ONGOING,L3_DEPT_RULE,第十九条第一款,金融机构,采取持续的客户身份识别措施，关注并及时提示更新资料信息,与客户的业务关系存续期间,客户及其日常经营活动、金融交易情况,在与客户的业务关系存续期间，金融机构应当采取持续的客户身份识别措施，关注客户及其日常经营活动、金融交易情况，及时提示客户更新资料信息。,True,AMBIGUOUS_TEXT,金融机构客户身份识别和客户身份资料及交易记录保存管理办法,,"['反洗钱', '客户身份识别']","['持续身份识别', '客户尽职调查']",,客户身份识别系统、客户风险监测系统,金融机构 与客户的业务关系存续期间 客户身份识别系统、客户风险监测系统 采取持续的客户身份识别措施，关注并及时提示更新资料信息 客户及其日常经营活动、金融交易情况,0.9477819204330444
YZ-GEN-OBL-01797,OBL_MANDATORY,L3_DEPT_RULE,第十九条第二款前半段,金融机构,了解并加强对其金融交易活动的监测分析,对高风险客户或高风险账户持有人开展尽职调查时,高风险客户或高风险账户持有人的资金来源、资金用途、经济状况或者经营状况,对于高风险客户或者高风险账户持有人，金融机构应当了解其资金来源、资金用途、经济状况或者经营状况等信息，加强对其金融交易活动的监测分析。,False,NONE,金融机构客户身份识别和客户身份资料及交易记录保存管理办法,,"['反洗钱', '客户身份识别']",['高风险客户尽职调查'],,客户风险等级管理系统、交易监测系统,金融机构 对高风险客户或高风险账户持有人开展尽职调查时 客户风险等级管理系统、交易监测系统 了解并加强对其金融交易活动的监测分析 高风险客户或高风险账户持有人的资金来源、资金用途、经济状况或者经营状况,0.9307900667190552
YZ-GEN-OBL-01798,OBL_MANDATORY,L3_DEPT_RULE,第十九条第二款后半段,金融机构,采取合理措施了解,客户为外国政要时,外国政要的资金来源和用途,客户为外国政要的，金融机构应采取合理措施了解其资金来源和用途。,True,AMBIGUOUS_TEXT,金融机构客户身份识别和客户身份资料及交易记录保存管理办法,,"['反洗钱', '客户身份识别']",['外国政要尽职调查'],,客户准入与风险评级系统,金融机构 客户为外国政要时 客户准入与风险评级系统 采取合理措施了解 外国政要的资金来源和用途,0.8680265545845032
YZ-GEN-EVT-01799,EVT_TRIGGER,L3_DEPT_RULE,第十九条第三款,金融机构,中止为客户办理业务,客户先前提交的身份证件或身份证明文件已过有效期，且客户未在合理期限内更新、亦未提出合理理由时,客户业务办理权限,客户先前提交的身份证件或者身份证明文件已过有效期的，客户没有在合理期限内更新且没有提出合理理由的，金融机构应中止为客户办理业务。,True,AMBIGUOUS_TEXT,金融机构客户身份识别和客户身份资料及交易记录保存管理办法,,"['反洗钱', '客户身份识别']","['证件过期处理', '业务中止']",,客户身份资料管理系统、核心业务系统,金融机构 客户先前提交的身份证件或身份证明文件已过有效期，且客户未在合理期限内更新、亦未提出合理理由时 客户身份资料管理系统、核心业务系统 中止为客户办理业务 客户业务办理权限,0.9446842074394226
